current_station_departure_time;current_station_name;type;name;line;number;current_station;stops;max_capacity
2022-01-04T13:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3018;8000204;8000204%2022-01-04T13:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2022-01-04T13:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3021;8000204;8000204%2022-01-04T13:56:00.000Z%,8000540,8004332,;602
2022-01-04T06:38:00.000Z;Landshut(Bay)Hbf;RB;RB 33;33;57945;8000217;8000217%2022-01-04T06:40:00.000Z%2,8001203,8004084,8003528,8002078,8006688,8004147,8004155,8000261,;426
2022-01-04T06:38:00.000Z;Landshut(Bay)Hbf;RB;RB 44;44;27109;8000217;8000217%2022-01-04T06:38:00.000Z%0,8003514,8002211,8006084,8000720,8000258,8006164,8003122,8002189,8005614,8006220,8004928,8005194,8005327,8005173,8000320,;426
2022-01-04T06:45:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57908;8000217;8000217%2022-01-04T06:45:00.000Z%0,8001835,8000688,8001679,8002506,8003357,8004592,8001298,8000309,;602
2022-01-04T06:47:00.000Z;Landshut(Bay)Hbf;RE;RE 50;50;4853;8000217;8000217%2022-01-04T06:48:00.000Z%1,8004084,8002078,8000261,;602
2022-01-04T06:59:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57909;8000217;8000217%2022-01-04T06:59:00.000Z%0,8004084,8002078,8004168,;602
2022-01-04T07:06:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4059;8000217;8000217%2022-01-04T07:08:00.000Z%2,8004084,8002078,8000261,;602
2022-01-04T07:12:00.000Z;Landshut(Bay)Hbf;RB;RB 33;33;59241;8000217;8000217%2022-01-04T07:12:00.000Z%0,8002457,8001203,8004084,8003528,8003905,8002078,;426
2022-01-04T07:15:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4060;8000217;8000217%2022-01-04T07:15:00.000Z%0,8006537,8001466,8003506,8006181,8000301,8004700,8006086,8000298,;602
2022-01-04T07:30:00.000Z;Landshut(Bay)Hbf;RE;RE 50;50;4852;8000217;8000217%2022-01-04T07:31:00.000Z%1,8001835,8000688,8001679,8000309,8000882,8004755,8004305,8000284,;602
2022-01-04T07:37:00.000Z;Landshut(Bay)Hbf;RB;RB 44;44;27111;8000217;8000217%2022-01-04T07:37:00.000Z%,8003514,8002211,8006084,8000451,8001678,8000720,8000258,8005923,8002184,8084066,8006422,8003263,8003584,8000108,8102045,8102052,8100002,;426
2022-01-04T07:48:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4061;8000217;8000217%2022-01-04T07:49:00.000Z%1,8004084,8002078,8000261,;602
2022-01-04T07:59:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57911;8000217;8000217%2022-01-04T07:59:00.000Z%,8004084,8002078,8004168,;602
2022-01-04T08:02:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57912;8000217;8000217%2022-01-04T08:02:00.000Z%,8001835,8001679,8002506,8003357,8004592,8000309,;602
2022-01-04T08:03:00.000Z;Landshut(Bay)Hbf;RB;RB 33;33;59243;8000217;8000217%2022-01-04T08:03:00.000Z%,8002457,8001203,8004084,8003528,8003905,8002078,8004147,8004155,8000261,;426
2022-01-04T08:15:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4062;8000217;8000217%2022-01-04T08:15:00.000Z%,8006537,8001466,8003506,8006181,8000301,8004700,8006086,8000298,;602
2022-01-04T08:29:00.000Z;Landshut(Bay)Hbf;RE;RE 50;50;4855;8000217;8000217%2022-01-04T08:30:00.000Z%1,8004084,8002078,8000261,;602
2022-01-04T08:36:00.000Z;Landshut(Bay)Hbf;RB;RB 44;44;27113;8000217;8000217%2022-01-04T08:36:00.000Z%,8003514,8002211,8006084,8000720,8000258,8006164,8003122,8002189,8005614,8006220,8004928,8005194,8005327,8005173,8000320,;426
2022-01-04T08:48:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4063;8000217;8000217%2022-01-04T08:48:00.000Z%,8004084,8002078,8000261,;602
2022-01-04T08:59:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57913;8000217;8000217%2022-01-04T08:59:00.000Z%,8004084,8002078,8004168,;602
2022-01-04T09:02:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57914;8000217;8000217%2022-01-04T09:02:00.000Z%,8000688,8001679,8002506,8003357,8004592,8000309,;602
